,Date/Time,Lat,Lon,Base,Hour,KMEANS5_labels,DBSCAN_labels,AGGC_label,Day,KMEANS_label,DBSCAN_label
435616,2014-06-27 10:35:00,40.6809,-73.9459,2,10,0,0,0,4,0,0
497061,2014-06-06 16:01:00,40.7866,-73.9702,3,16,1,0,2,4,4,0
133586,2014-06-12 21:05:00,40.7555,-73.9869,1,21,7,0,2,3,4,0
252250,2014-06-27 17:10:00,40.7647,-73.9704,1,17,7,0,2,4,4,0
298681,2014-06-05 18:52:00,40.7082,-74.0077,2,18,2,0,0,3,0,0
441422,2014-06-27 23:34:00,40.7517,-73.9499,2,23,7,0,2,4,4,0
587123,2014-06-19 20:19:00,40.7558,-73.9752,3,20,7,0,2,3,4,0
121795,2014-06-11 18:41:00,40.7278,-73.9913,1,18,2,0,0,2,0,0
361195,2014-06-16 11:15:00,40.697,-73.955,2,11,0,0,0,0,0,0
150735,2014-06-14 17:05:00,40.7265,-73.9957,1,17,2,0,0,5,0,0
191133,2014-06-19 20:47:00,40.7642,-73.9544,1,20,1,0,2,3,4,0
532103,2014-06-11 19:27:00,40.757,-73.9753,3,19,7,0,2,2,4,0
103234,2014-06-09 16:13:00,40.7138,-74.015,1,16,2,0,0,0,0,0
31097,2014-06-29 09:44:00,40.711,-74.0056,0,9,2,0,0,6,0,0
327819,2014-06-11 05:01:00,40.7277,-74.0473,2,5,2,0,0,2,0,0
246221,2014-06-26 22:07:00,40.7794,-73.9556,1,22,1,0,2,3,4,0
400967,2014-06-22 11:13:00,40.6536,-73.9528,2,11,0,0,0,6,0,0
178908,2014-06-18 16:45:00,40.7771,-73.9593,1,16,1,0,2,2,4,0
606875,2014-06-23 07:04:00,40.7796,-73.9839,3,7,7,0,2,0,4,0
530372,2014-06-11 16:22:00,40.754,-73.9922,3,16,7,0,2,2,4,0
219514,2014-06-23 19:30:00,40.7438,-74.0066,1,19,2,0,0,0,0,0
453080,2014-06-29 19:31:00,40.9638,-73.8563,2,19,4,-1,1,6,3,-1
577440,2014-06-18 16:11:00,40.7188,-73.9534,3,16,0,0,0,2,0,0
334501,2014-06-12 05:10:00,40.6862,-73.9976,2,5,0,0,0,3,0,0
176647,2014-06-18 12:30:00,40.7557,-73.9749,1,12,7,0,2,2,4,0
555220,2014-06-14 15:55:00,40.7631,-73.9861,3,15,7,0,2,5,4,0
399849,2014-06-22 01:37:00,40.7439,-73.988,2,1,7,0,2,6,4,0
31122,2014-06-29 10:27:00,40.7086,-73.9005,0,10,6,0,0,6,3,0
643996,2014-06-28 21:16:00,40.6519,-73.9725,3,21,0,0,0,5,0,0
287097,2014-06-03 18:50:00,40.7421,-73.9986,2,18,2,0,0,1,0,0
465471,2014-06-02 06:36:00,40.6416,-73.7889,3,6,3,1,4,0,1,1
393394,2014-06-21 00:01:00,40.7297,-73.987,2,0,2,0,0,5,0,0
213154,2014-06-22 19:05:00,40.7184,-73.9631,1,19,0,0,0,6,0,0
659174,2014-06-14 11:52:00,40.7703,-73.9105,4,11,6,0,2,5,3,0
260393,2014-06-28 18:09:00,40.7026,-73.995,1,18,2,0,0,5,0,0
518859,2014-06-09 22:12:00,40.7217,-74.0044,3,22,2,0,0,0,0,0
656134,2014-06-05 16:56:00,40.771,-73.9614,4,16,1,0,2,3,4,0
97599,2014-06-09 00:06:00,40.7688,-73.8672,1,0,6,2,1,0,3,2
563371,2014-06-16 08:06:00,40.7801,-73.9531,3,8,1,0,2,0,4,0
621078,2014-06-25 16:55:00,40.7739,-73.8726,3,16,6,2,1,2,3,2
634192,2014-06-27 10:29:00,40.7454,-73.9946,3,10,7,0,2,4,4,0
281960,2014-06-02 17:50:00,40.7415,-73.9936,2,17,2,0,2,0,0,0
296824,2014-06-05 14:17:00,40.6448,-73.7818,2,14,3,1,4,3,1,1
563502,2014-06-16 08:28:00,40.7316,-74.0062,3,8,2,0,0,0,0,0
276475,2014-06-01 10:13:00,40.7419,-74.0038,2,10,2,0,0,6,0,0
218381,2014-06-23 16:51:00,40.7544,-73.9866,1,16,7,0,2,0,4,0
365771,2014-06-17 08:54:00,40.7201,-74.0044,2,8,2,0,0,1,0,0
323866,2014-06-10 13:18:00,40.7441,-73.9839,2,13,7,0,2,1,4,0
535276,2014-06-12 08:01:00,40.7685,-73.8623,3,8,6,2,1,3,3,2
449450,2014-06-29 02:59:00,40.7529,-73.9946,2,2,7,0,2,6,4,0
389182,2014-06-20 15:08:00,40.7707,-73.868,2,15,6,2,1,4,3,2
87871,2014-06-07 16:50:00,40.7153,-74.0112,1,16,2,0,0,5,0,0
323810,2014-06-10 13:04:00,40.7615,-73.9685,2,13,7,0,2,1,4,0
439611,2014-06-27 19:48:00,40.6448,-73.8901,2,19,0,-1,0,4,1,-1
461278,2014-06-01 10:10:00,40.7674,-73.9898,3,10,7,0,2,6,4,0
30932,2014-06-29 00:25:00,40.7205,-73.9872,0,0,2,0,0,6,0,0
169130,2014-06-17 14:38:00,40.7092,-74.0022,1,14,2,0,0,1,0,0
346115,2014-06-13 15:52:00,40.7171,-73.9957,2,15,2,0,0,4,0,0
334536,2014-06-12 05:29:00,40.7558,-73.9733,2,5,7,0,2,3,4,0
230164,2014-06-25 10:17:00,40.7614,-73.9702,1,10,7,0,2,2,4,0
93474,2014-06-08 10:59:00,40.7465,-73.9441,1,10,7,0,2,6,4,0
369539,2014-06-17 20:10:00,40.7378,-73.98,2,20,7,0,0,1,4,0
478240,2014-06-04 07:17:00,40.7167,-73.9635,3,7,0,0,0,2,0,0
487360,2014-06-05 11:08:00,40.7503,-73.9719,3,11,7,0,2,3,4,0
95297,2014-06-08 16:07:00,40.7623,-73.9998,1,16,7,0,2,6,4,0
277067,2014-06-01 13:43:00,40.7259,-73.9997,2,13,2,0,0,6,0,0
203543,2014-06-21 11:17:00,40.762,-73.9845,1,11,7,0,2,5,4,0
100756,2014-06-09 09:55:00,40.7575,-73.9845,1,9,7,0,2,0,4,0
169022,2014-06-17 14:26:00,40.773,-73.9581,1,14,1,0,2,1,4,0
68895,2014-06-05 15:46:00,40.7604,-73.9758,1,15,7,0,2,3,4,0
152139,2014-06-14 20:24:00,40.7038,-73.8368,1,20,6,-1,1,5,1,-1
593189,2014-06-20 17:42:00,40.7577,-73.9716,3,17,7,0,2,4,4,0
593592,2014-06-20 18:34:00,40.6526,-73.9605,3,18,0,0,0,4,0,0
375880,2014-06-18 19:10:00,40.7276,-73.9448,2,19,7,0,0,2,4,0
36852,2014-06-01 17:20:00,40.7141,-74.0094,1,17,2,0,0,6,0,0
255182,2014-06-27 22:46:00,40.7596,-73.9918,1,22,7,0,2,4,4,0
54301,2014-06-03 23:15:00,40.7132,-74.0044,1,23,2,0,0,1,0,0
137707,2014-06-13 08:49:00,40.6854,-73.9913,1,8,0,0,0,4,0,0
110513,2014-06-10 15:35:00,40.6902,-74.1786,1,15,5,3,3,1,2,3
383887,2014-06-19 20:08:00,40.7516,-73.9936,2,20,7,0,2,3,4,0
635416,2014-06-27 14:46:00,40.7199,-74.0012,3,14,2,0,0,4,0,0
64852,2014-06-05 07:37:00,40.6493,-73.944,1,7,0,0,0,3,0,0
34946,2014-06-01 12:37:00,40.7807,-73.9559,1,12,1,0,2,6,4,0
639503,2014-06-28 00:48:00,40.7827,-73.9734,3,0,1,0,2,5,4,0
598320,2014-06-21 15:47:00,40.7417,-73.9974,3,15,2,0,0,5,0,0
58346,2014-06-04 15:25:00,40.7514,-73.9764,1,15,7,0,2,2,4,0
517515,2014-06-09 18:14:00,40.6046,-73.991,3,18,0,-1,0,0,0,-1
542343,2014-06-12 22:49:00,40.7619,-73.9839,3,22,7,0,2,3,4,0
601436,2014-06-21 23:56:00,40.7605,-73.9896,3,23,7,0,2,5,4,0
428531,2014-06-26 15:30:00,40.766,-73.9605,2,15,1,0,2,3,4,0
168426,2014-06-17 12:57:00,40.7651,-73.9628,1,12,1,0,2,1,4,0
563488,2014-06-16 08:26:00,40.7367,-73.9821,3,8,7,0,0,0,0,0
112947,2014-06-10 19:11:00,40.7619,-73.9813,1,19,7,0,2,1,4,0
595583,2014-06-20 23:25:00,40.7618,-73.9651,3,23,7,0,2,4,4,0
281239,2014-06-02 15:29:00,40.759,-73.9731,2,15,7,0,2,0,4,0
29249,2014-06-27 11:29:00,40.7474,-73.9832,0,11,7,0,2,4,4,0
202159,2014-06-21 01:44:00,40.9947,-73.8198,1,1,4,-1,1,5,3,-1
119739,2014-06-11 15:47:00,40.7792,-73.915,1,15,1,0,2,2,3,0
639815,2014-06-28 02:39:00,40.7174,-73.9953,3,2,2,0,0,5,0,0
655511,2014-06-03 17:41:00,40.744,-73.9918,4,17,7,0,2,1,4,0
494007,2014-06-06 07:05:00,40.7552,-73.9735,3,7,7,0,2,4,4,0
478017,2014-06-04 06:43:00,40.7747,-73.9449,3,6,1,0,2,2,4,0
383242,2014-06-19 19:03:00,40.7625,-73.9755,2,19,7,0,2,3,4,0
340433,2014-06-12 20:31:00,40.724,-73.9979,2,20,2,0,0,3,0,0
265610,2014-06-29 12:55:00,40.7417,-73.9801,1,12,7,0,2,6,4,0
134515,2014-06-12 22:22:00,40.7213,-73.9881,1,22,2,0,0,3,0,0
364320,2014-06-16 21:54:00,40.7381,-73.9987,2,21,2,0,0,0,0,0
323322,2014-06-10 10:47:00,40.7574,-74.0008,2,10,7,0,2,1,4,0
171870,2014-06-17 19:12:00,40.7628,-73.9739,1,19,7,0,2,1,4,0
503403,2014-06-07 14:24:00,40.7739,-73.8722,3,14,6,2,1,5,3,2
597241,2014-06-21 11:09:00,40.7281,-73.9829,3,11,2,0,0,5,0,0
568627,2014-06-17 08:41:00,40.7446,-73.9945,3,8,7,0,2,1,4,0
568963,2014-06-17 10:03:00,40.7591,-73.9608,3,10,7,0,2,1,4,0
378700,2014-06-19 07:59:00,40.6155,-73.9605,2,7,0,-1,0,3,0,-1
252652,2014-06-27 17:50:00,40.7627,-73.9741,1,17,7,0,2,4,4,0
222728,2014-06-24 11:07:00,40.7203,-73.9882,1,11,2,0,0,1,0,0
336175,2014-06-12 11:00:00,40.7564,-73.9819,2,11,7,0,2,3,4,0
451390,2014-06-29 14:23:00,40.7742,-73.9628,2,14,1,0,2,6,4,0
553113,2014-06-14 06:26:00,40.7087,-73.9446,3,6,0,0,0,5,0,0
334601,2014-06-12 05:56:00,40.7771,-73.989,2,5,7,0,2,3,4,0
12465,2014-06-11 22:31:00,40.7556,-73.9754,0,22,7,0,2,2,4,0
265915,2014-06-29 13:52:00,40.7511,-73.9905,1,13,7,0,2,6,4,0
612453,2014-06-24 09:15:00,40.7708,-73.9551,3,9,1,0,2,1,4,0
644611,2014-06-28 22:43:00,40.7083,-74.0115,3,22,2,0,0,5,0,0
468952,2014-06-02 18:09:00,40.7534,-73.9963,3,18,7,0,2,0,4,0
83990,2014-06-07 00:53:00,40.7397,-74.0023,1,0,2,0,0,5,0,0
609499,2014-06-23 17:16:00,40.7605,-73.9579,3,17,1,0,2,0,4,0
410885,2014-06-24 08:17:00,40.76,-73.9903,2,8,7,0,2,1,4,0
153355,2014-06-14 22:48:00,40.7211,-74.0004,1,22,2,0,0,5,0,0
73831,2014-06-05 22:51:00,40.7305,-73.989,1,22,2,0,0,3,0,0
307409,2014-06-07 06:41:00,40.6987,-73.9265,2,6,0,0,0,5,0,0
159190,2014-06-15 22:45:00,40.6483,-73.7824,1,22,3,1,4,6,1,1
613979,2014-06-24 15:38:00,40.7574,-73.9743,3,15,7,0,2,1,4,0
242320,2014-06-26 16:30:00,40.7431,-73.9927,1,16,7,0,2,3,4,0
661017,2014-06-20 12:07:00,40.7643,-73.9784,4,12,7,0,2,4,4,0
211497,2014-06-22 14:21:00,40.6918,-74.0002,1,14,0,0,0,6,0,0
179484,2014-06-18 17:31:00,40.751,-73.9827,1,17,7,0,2,2,4,0
536203,2014-06-12 10:35:00,40.7318,-73.9834,3,10,2,0,0,3,0,0
10925,2014-06-10 19:13:00,40.7456,-73.982,0,19,7,0,2,1,4,0
142629,2014-06-13 17:49:00,40.7215,-73.9936,1,17,2,0,0,4,0,0
76748,2014-06-06 11:00:00,40.645,-73.7911,1,11,3,1,4,4,1,1
57359,2014-06-04 13:19:00,40.7083,-73.9388,1,13,0,0,0,2,0,0
518691,2014-06-09 21:36:00,40.7587,-73.9729,3,21,7,0,2,0,4,0
25289,2014-06-23 16:09:00,40.7232,-73.9986,0,16,2,0,0,0,0,0
354419,2014-06-14 21:11:00,40.7412,-74.0316,2,21,2,0,0,5,0,0
322285,2014-06-10 06:58:00,40.7309,-73.9815,2,6,2,0,0,1,0,0
277579,2014-06-01 15:53:00,40.7602,-73.9949,2,15,7,0,2,6,4,0
440976,2014-06-27 22:44:00,40.733,-74.0064,2,22,2,0,0,4,0,0
81325,2014-06-06 19:54:00,40.7361,-74.0044,1,19,2,0,0,4,0,0
52811,2014-06-03 19:47:00,40.7777,-73.9749,1,19,1,0,2,1,4,0
587201,2014-06-19 20:28:00,40.7488,-74.007,3,20,2,0,0,3,4,0
183113,2014-06-19 04:44:00,40.7279,-73.9491,1,4,7,0,0,3,0,0
512712,2014-06-09 06:32:00,40.7474,-73.9566,3,6,7,0,0,0,4,0
375650,2014-06-18 18:38:00,40.7592,-73.9724,2,18,7,0,2,2,4,0
620621,2014-06-25 16:05:00,40.708,-74.0058,3,16,2,0,0,2,0,0
26610,2014-06-25 07:47:00,40.7206,-74.0043,0,7,2,0,0,2,0,0
257333,2014-06-28 09:36:00,40.7194,-74.0025,1,9,2,0,0,5,0,0
198570,2014-06-20 18:11:00,40.7714,-73.8661,1,18,6,2,1,4,3,2
253989,2014-06-27 20:32:00,40.6433,-73.7897,1,20,3,1,4,4,1,1
209165,2014-06-22 00:54:00,40.717,-74.0141,1,0,2,0,0,6,0,0
643160,2014-06-28 18:44:00,40.689,-73.9363,3,18,0,0,0,5,0,0
14070,2014-06-12 23:18:00,40.7429,-73.9891,0,23,7,0,2,3,4,0
394506,2014-06-21 08:44:00,40.7211,-73.981,2,8,2,0,0,5,0,0
658737,2014-06-13 09:17:00,40.7751,-73.9476,4,9,1,0,2,4,4,0
88222,2014-06-07 17:33:00,40.6915,-74.1772,1,17,5,3,3,5,2,3
284787,2014-06-03 12:35:00,40.6833,-73.9239,2,12,0,0,0,1,0,0
204185,2014-06-21 13:42:00,40.6466,-73.7898,1,13,3,1,4,5,1,1
378309,2014-06-19 06:59:00,40.7448,-73.995,2,6,7,0,2,3,4,0
318497,2014-06-09 11:45:00,40.7703,-73.9578,2,11,1,0,2,0,4,0
1442,2014-06-02 16:40:00,40.7458,-73.9824,0,16,7,0,2,0,4,0
377,2014-06-01 14:22:00,40.7302,-73.9758,0,14,2,0,0,6,0,0
590859,2014-06-20 11:04:00,40.7813,-73.9519,3,11,1,0,2,4,4,0
648674,2014-06-29 18:37:00,40.6754,-73.9778,3,18,0,0,0,6,0,0
218696,2014-06-23 17:27:00,40.7304,-74.0068,1,17,2,0,0,0,0,0
589031,2014-06-20 00:43:00,40.7189,-73.9869,3,0,2,0,0,4,0,0
735,2014-06-01 21:07:00,40.6435,-73.79,0,21,3,1,4,6,1,1
489749,2014-06-05 17:14:00,40.7196,-74.0103,3,17,2,0,0,3,0,0
398041,2014-06-21 21:01:00,40.7462,-73.9418,2,21,7,0,2,5,4,0
136765,2014-06-13 07:24:00,40.7547,-73.9694,1,7,7,0,2,4,4,0
509481,2014-06-08 14:10:00,40.7686,-73.8627,3,14,6,2,1,6,3,2
89690,2014-06-07 20:43:00,40.7383,-73.9836,1,20,7,0,2,5,0,0
312831,2014-06-08 08:27:00,40.7752,-73.9281,2,8,1,0,2,6,4,0
555411,2014-06-14 16:22:00,40.7397,-73.9965,3,16,2,0,2,5,0,0
372210,2014-06-18 09:58:00,40.7367,-73.9744,2,9,7,0,0,2,4,0
301389,2014-06-06 07:17:00,40.7744,-73.9575,2,7,1,0,2,4,4,0
197104,2014-06-20 15:47:00,40.7574,-73.9631,1,15,7,0,2,4,4,0
384147,2014-06-19 20:28:00,40.7279,-73.991,2,20,2,0,0,3,0,0
408651,2014-06-23 19:03:00,40.7308,-73.9001,2,19,6,-1,1,0,3,-1
14345,2014-06-13 08:02:00,40.745,-73.9818,0,8,7,0,2,4,4,0
238546,2014-06-26 07:40:00,40.7565,-73.9724,1,7,7,0,2,3,4,0
66747,2014-06-05 10:51:00,40.7428,-73.9847,1,10,7,0,2,3,4,0
436807,2014-06-27 14:16:00,40.7319,-74.0038,2,14,2,0,0,4,0,0
203332,2014-06-21 10:33:00,40.7319,-73.992,1,10,2,0,0,5,0,0
520327,2014-06-10 08:06:00,40.7605,-73.9644,3,8,7,0,2,1,4,0
337367,2014-06-12 14:55:00,40.6801,-73.9993,2,14,0,0,0,3,0,0
649995,2014-06-30 04:53:00,40.8509,-73.9394,3,4,1,-1,2,0,3,-1
51179,2014-06-03 17:35:00,40.7553,-73.9747,1,17,7,0,2,1,4,0
184290,2014-06-19 08:18:00,40.663,-73.9841,1,8,0,0,0,3,0,0
607709,2014-06-23 10:01:00,40.766,-73.9654,3,10,7,0,2,0,4,0
535849,2014-06-12 09:22:00,40.7212,-73.9585,3,9,0,0,0,3,0,0
281043,2014-06-02 14:34:00,40.7504,-73.995,2,14,7,0,2,0,4,0
662845,2014-06-26 19:57:00,40.7592,-73.9925,4,19,7,0,2,3,4,0
224201,2014-06-24 15:35:00,40.7034,-73.9895,1,15,2,0,0,1,0,0
432839,2014-06-26 22:08:00,40.756,-74.0428,2,22,2,-1,0,3,0,-1
377339,2014-06-18 22:27:00,40.7522,-73.9858,2,22,7,0,2,2,4,0
346651,2014-06-13 16:54:00,40.7605,-73.9838,2,16,7,0,2,4,4,0
480640,2014-06-04 15:24:00,40.7379,-73.9901,3,15,2,0,2,2,0,0
141329,2014-06-13 16:25:00,40.7723,-73.9667,1,16,1,0,2,4,4,0
162505,2014-06-16 15:00:00,40.6878,-74.1812,1,15,5,3,3,0,2,3
637878,2014-06-27 20:38:00,40.7457,-73.9994,3,20,2,0,0,4,4,0
140865,2014-06-13 15:45:00,40.7039,-73.9866,1,15,2,0,0,4,0,0
570356,2014-06-17 15:25:00,40.7632,-73.9741,3,15,7,0,2,1,4,0
82974,2014-06-06 22:48:00,40.7242,-73.9935,1,22,2,0,0,4,0,0
416979,2014-06-25 06:50:00,40.7495,-73.9762,2,6,7,0,2,2,4,0
133464,2014-06-12 20:55:00,40.7451,-73.9886,1,20,7,0,2,3,4,0
369568,2014-06-17 20:16:00,40.6419,-73.7889,2,20,3,1,4,1,1,1
35243,2014-06-01 13:33:00,40.758,-73.9818,1,13,7,0,2,6,4,0
636985,2014-06-27 18:19:00,40.7591,-73.9784,3,18,7,0,2,4,4,0
271959,2014-06-30 14:04:00,40.7237,-74.0036,1,14,2,0,0,0,0,0
365415,2014-06-17 07:48:00,40.7357,-73.9833,2,7,2,0,0,1,0,0
491295,2014-06-05 20:16:00,40.7564,-73.9729,3,20,7,0,2,3,4,0
596413,2014-06-21 04:06:00,40.7389,-74.0076,3,4,2,0,0,5,0,0
169087,2014-06-17 14:34:00,40.7652,-73.9915,1,14,7,0,2,1,4,0
481189,2014-06-04 16:29:00,40.7497,-73.9952,3,16,7,0,2,2,4,0
517377,2014-06-09 17:59:00,40.7261,-73.9956,3,17,2,0,0,0,0,0
635959,2014-06-27 16:06:00,40.7237,-74.0113,3,16,2,0,0,4,0,0
491019,2014-06-05 19:44:00,40.6456,-73.7768,3,19,3,1,4,3,1,1
134581,2014-06-12 22:28:00,40.7342,-73.9891,1,22,2,0,0,3,0,0
577412,2014-06-18 16:07:00,40.7688,-73.9888,3,16,7,0,2,2,4,0
387056,2014-06-20 08:03:00,40.7671,-73.9841,2,8,7,0,2,4,4,0
522994,2014-06-10 16:29:00,40.7153,-74.0056,3,16,2,0,0,1,0,0
481098,2014-06-04 16:20:00,40.7261,-74.0075,3,16,2,0,0,2,0,0
109893,2014-06-10 14:30:00,40.7599,-73.9721,1,14,7,0,2,1,4,0
419341,2014-06-25 14:20:00,40.7622,-73.9704,2,14,7,0,2,2,4,0
257831,2014-06-28 11:30:00,40.774,-73.9609,1,11,1,0,2,5,4,0
333317,2014-06-11 21:22:00,40.6951,-74.1776,2,21,5,3,3,2,2,3
562925,2014-06-16 06:49:00,40.744,-73.9512,3,6,7,0,0,0,4,0
345620,2014-06-13 14:37:00,40.7639,-73.9918,2,14,7,0,2,4,4,0
383663,2014-06-19 19:51:00,40.7589,-73.971,2,19,7,0,2,3,4,0
95719,2014-06-08 17:08:00,40.7706,-73.96,1,17,1,0,2,6,4,0
364660,2014-06-17 00:29:00,40.7404,-73.9929,2,0,2,0,2,1,0,0
598056,2014-06-21 14:50:00,40.78,-73.9608,3,14,1,0,2,5,4,0
463281,2014-06-01 17:19:00,40.6459,-73.7768,3,17,3,1,4,6,1,1
188181,2014-06-19 16:52:00,40.7518,-73.9886,1,16,7,0,2,3,4,0
390819,2014-06-20 18:15:00,40.7537,-73.9786,2,18,7,0,2,4,4,0
575701,2014-06-18 11:10:00,40.7256,-74.0055,3,11,2,0,0,2,0,0
382732,2014-06-19 18:09:00,40.7531,-73.9966,2,18,7,0,2,3,4,0
590471,2014-06-20 09:13:00,40.7745,-73.963,3,9,1,0,2,4,4,0
617269,2014-06-25 05:08:00,40.7149,-74.0063,3,5,2,0,0,2,0,0
534844,2014-06-12 07:11:00,40.7665,-73.9609,3,7,1,0,2,3,4,0
330175,2014-06-11 13:55:00,40.7608,-73.9825,2,13,7,0,2,2,4,0
556793,2014-06-14 20:19:00,40.7525,-73.9275,3,20,1,0,2,5,4,0
136779,2014-06-13 07:26:00,40.7069,-73.9511,1,7,0,0,0,4,0,0
552041,2014-06-13 23:16:00,40.7327,-74.0033,3,23,2,0,0,4,0,0
258250,2014-06-28 13:02:00,40.7919,-73.9742,1,13,1,0,2,5,4,0
476935,2014-06-03 21:39:00,40.7227,-73.9982,3,21,2,0,0,1,0,0
600229,2014-06-21 21:07:00,40.7213,-73.9878,3,21,2,0,0,5,0,0
574016,2014-06-18 05:15:00,40.7387,-74.0006,3,5,2,0,0,2,0,0
574774,2014-06-18 07:56:00,40.7513,-73.9934,3,7,7,0,2,2,4,0
616788,2014-06-24 22:42:00,40.7175,-73.9493,3,22,0,0,0,1,0,0
440165,2014-06-27 21:12:00,40.7365,-74.0058,2,21,2,0,0,4,0,0
312319,2014-06-08 01:29:00,40.7381,-73.9996,2,1,2,0,0,6,0,0
576761,2014-06-18 14:38:00,40.7149,-74.0137,3,14,2,0,0,2,0,0
364620,2014-06-16 23:51:00,40.7399,-74.0059,2,23,2,0,0,0,0,0
565475,2014-06-16 16:44:00,40.6738,-73.9687,3,16,0,0,0,0,0,0
81176,2014-06-06 19:34:00,40.6449,-73.7821,1,19,3,1,4,4,1,1
443313,2014-06-28 10:38:00,40.7297,-73.9878,2,10,2,0,0,5,0,0
181148,2014-06-18 20:19:00,40.7465,-74.0083,1,20,2,0,0,2,4,0
86602,2014-06-07 14:07:00,40.7354,-74.0005,1,14,2,0,0,5,0,0
426163,2014-06-26 08:41:00,40.733,-73.9833,2,8,2,0,0,3,0,0
127981,2014-06-12 13:14:00,40.7337,-74.0063,1,13,2,0,0,3,0,0
84091,2014-06-07 01:16:00,40.7692,-73.9817,1,1,7,0,2,5,4,0
609296,2014-06-23 16:41:00,40.7496,-73.9753,3,16,7,0,2,0,4,0
116561,2014-06-11 08:07:00,40.7576,-73.963,1,8,7,0,2,2,4,0
467701,2014-06-02 15:07:00,40.7324,-73.997,3,15,2,0,0,0,0,0
101669,2014-06-09 12:23:00,40.755,-73.9998,1,12,7,0,2,0,4,0
480337,2014-06-04 14:43:00,40.7431,-73.9953,3,14,2,0,2,2,4,0
310432,2014-06-07 20:00:00,40.6762,-73.9509,2,20,0,0,0,5,0,0
479876,2014-06-04 13:14:00,40.7417,-73.9763,3,13,7,0,2,2,4,0
123985,2014-06-11 22:17:00,40.7451,-73.9986,1,22,2,0,0,2,4,0
442736,2014-06-28 07:27:00,40.6849,-73.9491,2,7,0,0,0,5,0,0
132364,2014-06-12 19:29:00,40.7524,-73.9927,1,19,7,0,2,3,4,0
239848,2014-06-26 11:04:00,40.7518,-73.9937,1,11,7,0,2,3,4,0
429415,2014-06-26 16:57:00,40.7141,-74.0,2,16,2,0,0,3,0,0
343391,2014-06-13 07:53:00,40.7692,-73.9593,2,7,1,0,2,4,4,0
653135,2014-06-30 17:13:00,40.7625,-73.9659,3,17,7,0,2,0,4,0
546460,2014-06-13 13:15:00,40.7189,-73.9535,3,13,0,0,0,4,0,0
494620,2014-06-06 08:49:00,40.7292,-73.9814,3,8,2,0,0,4,0,0
466636,2014-06-02 10:36:00,40.6838,-73.8068,3,10,3,-1,4,0,1,-1
584924,2014-06-19 16:25:00,40.7583,-73.9842,3,16,7,0,2,3,4,0
399196,2014-06-21 23:31:00,40.7379,-73.9901,2,23,2,0,2,5,0,0
167516,2014-06-17 09:22:00,40.7375,-74.0033,1,9,2,0,0,1,0,0
503470,2014-06-07 14:35:00,40.7619,-73.9976,3,14,7,0,2,5,4,0
269245,2014-06-30 02:22:00,40.7589,-73.9917,1,2,7,0,2,0,4,0
298364,2014-06-05 18:05:00,40.74,-74.006,2,18,2,0,0,3,0,0
603212,2014-06-22 12:32:00,40.7439,-73.9957,3,12,2,0,0,6,4,0
199658,2014-06-20 20:17:00,40.7375,-74.0049,1,20,2,0,0,4,0,0
475445,2014-06-03 18:22:00,40.7511,-74.0043,3,18,7,0,0,1,4,0
620868,2014-06-25 16:33:00,40.7451,-73.977,3,16,7,0,2,2,4,0
256629,2014-06-28 04:15:00,40.7204,-73.9895,1,4,2,0,0,5,0,0
141071,2014-06-13 16:02:00,40.7549,-73.9836,1,16,7,0,2,4,4,0
348949,2014-06-13 20:11:00,40.7466,-73.9862,2,20,7,0,2,4,4,0
528220,2014-06-11 10:22:00,40.6976,-73.9587,3,10,0,0,0,2,0,0
22285,2014-06-20 08:17:00,40.7055,-74.008,0,8,2,0,0,4,0,0
46074,2014-06-03 06:35:00,40.7273,-73.9572,1,6,7,0,0,1,0,0
601161,2014-06-21 23:14:00,40.7236,-74.0108,3,23,2,0,0,5,0,0
342234,2014-06-13 00:30:00,40.809,-73.954,2,0,1,0,2,4,4,0
390643,2014-06-20 17:56:00,40.7729,-73.9604,2,17,1,0,2,4,4,0
334156,2014-06-11 23:50:00,40.7227,-73.9921,2,23,2,0,0,2,0,0
176151,2014-06-18 10:56:00,40.8423,-73.9393,1,10,1,0,2,2,3,0
571183,2014-06-17 17:17:00,40.7211,-73.9557,3,17,0,0,0,1,0,0
462242,2014-06-01 14:07:00,40.7609,-73.9651,3,14,7,0,2,6,4,0
468814,2014-06-02 17:49:00,40.7279,-74.0095,3,17,2,0,0,0,0,0
248238,2014-06-27 07:16:00,40.7263,-73.9841,1,7,2,0,0,4,0,0
606895,2014-06-23 07:08:00,40.7261,-74.0095,3,7,2,0,0,0,0,0
109251,2014-06-10 12:41:00,40.7553,-73.9872,1,12,7,0,2,1,4,0
291713,2014-06-04 17:12:00,40.758,-73.9838,2,17,7,0,2,2,4,0
386909,2014-06-20 07:36:00,40.765,-73.9619,2,7,1,0,2,4,4,0
182244,2014-06-18 22:09:00,40.7228,-73.9983,1,22,2,0,0,2,0,0
96334,2014-06-08 19:10:00,40.7421,-74.0041,1,19,2,0,0,6,0,0
564409,2014-06-16 12:57:00,40.7536,-73.9693,3,12,7,0,2,0,4,0
192301,2014-06-19 22:14:00,40.7676,-73.9683,1,22,7,0,2,3,4,0
221105,2014-06-24 05:54:00,40.744,-74.0066,1,5,2,0,0,1,0,0
362804,2014-06-16 17:12:00,40.7664,-73.9681,2,17,7,0,2,0,4,0
642973,2014-06-28 18:11:00,40.7545,-73.9714,3,18,7,0,2,5,4,0
